time,down,right,up,left
14:15:53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:15:59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:00.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:00.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:00.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:01.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:01.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:02.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:02.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:02.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:03.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:03.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:04.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:04.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:04.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:05.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:05.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:06.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:06.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:06.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:07.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:07.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:08.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:08.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:08.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:09.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:09.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:19.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:20.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:20.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:21.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:22.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:22.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:23.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:23.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:24.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:16:25.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:25.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:26.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:26.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:26.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:27.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:28.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14:16:28.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
