time,s0,s1,s2,s3,w01,w02,w03,w10,w12,w13,w20,w21,w23,w30,w31,w32
15:56:32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:34.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15:56:35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
